Key,Longitude,Latitude
6572,172.685,-0.0932064
6573,174.483,-0.0932064
6574,176.281,-0.0932064
6575,178.08,-0.0932064
6576,179.878,-0.0932064
6577,181.676,-0.0932064
6578,-179.75,1.70493
6579,-177.951,1.70493
6580,-176.152,1.70493
6581,-174.353,1.70493
6582,-172.554,1.70493
6583,-170.755,1.70493
6584,-168.956,1.70493
6585,-167.157,1.70493
6586,-165.359,1.70493
6587,-163.56,1.70493
6588,-161.761,1.70493
6589,-159.962,1.70493
6590,-158.163,1.70493
6591,-156.364,1.70493
6592,-154.565,1.70493
6593,-152.766,1.70493
6594,-150.967,1.70493
6595,-149.168,1.70493
6596,-147.369,1.70493
6597,-145.57,1.70493
6598,-143.771,1.70493
6599,-141.972,1.70493
6600,-140.173,1.70493
6601,-138.375,1.70493
6602,-136.576,1.70493
6603,-134.777,1.70493
6604,-132.978,1.70493
6605,-131.179,1.70493
6606,-129.38,1.70493
6607,-127.581,1.70493
6608,-125.782,1.70493
6609,-123.983,1.70493
6610,-122.184,1.70493
6611,-120.385,1.70493
6612,-118.586,1.70493
6613,-116.787,1.70493
6614,-114.988,1.70493
6615,-113.19,1.70493
6616,-111.391,1.70493
6617,-109.592,1.70493
6618,-107.793,1.70493
6619,-105.994,1.70493
6620,-104.195,1.70493
6621,-102.396,1.70493
6622,-100.597,1.70493
6623,-98.798,1.70493
6624,-96.9991,1.70493
6625,-95.2002,1.70493
6626,-93.4013,1.70493
6627,-91.6023,1.70493
6628,-89.8034,1.70493
6629,-88.0045,1.70493
6630,-86.2055,1.70493
6631,-84.4066,1.70493
6632,-82.6077,1.70493
6633,-80.8087,1.70493
6634,-79.0098,1.70493
6635,-77.2109,1.70493
6636,-75.4119,1.70493
6637,-73.613,1.70493
6638,-71.8141,1.70493
6639,-70.0151,1.70493
6640,-68.2162,1.70493
6641,-66.4173,1.70493
6642,-64.6183,1.70493
6643,-62.8194,1.70493
6644,-61.0205,1.70493
6645,-59.2215,1.70493
6646,-57.4226,1.70493
6647,-55.6237,1.70493
6648,-53.8247,1.70493
6649,-52.0258,1.70493
6650,-50.2269,1.70493
6651,-48.4279,1.70493
6652,-46.629,1.70493
6653,-44.8301,1.70493
6654,-43.0311,1.70493
6655,-41.2322,1.70493
6656,-39.4333,1.70493
6657,-37.6344,1.70493
6658,-35.8354,1.70493
6659,-34.0365,1.70493
6660,-32.2376,1.70493
6661,-30.4386,1.70493
6662,-28.6397,1.70493
6663,-26.8408,1.70493
6664,-25.0418,1.70493
6665,-23.2429,1.70493
6666,-21.444,1.70493
6667,-19.645,1.70493
6668,-17.8461,1.70493
6669,-16.0472,1.70493
6670,-14.2482,1.70493
6671,-12.4493,1.70493
6672,-10.6504,1.70493
6673,-8.85143,1.70493
6674,-7.0525,1.70493
6675,-5.25357,1.70493
6676,-3.45464,1.70493
6677,-1.6557,1.70493
6678,0.143227,1.70493
6679,1.94216,1.70493
6680,3.74109,1.70493
6681,5.54002,1.70493
6682,7.33896,1.70493
6683,9.13789,1.70493
6684,10.9368,1.70493
6685,12.7358,1.70493
6686,14.5347,1.70493
6687,16.3336,1.70493
6688,18.1326,1.70493
6689,19.9315,1.70493
6690,21.7304,1.70493
6691,23.5293,1.70493
6692,25.3283,1.70493
6693,27.1272,1.70493
6694,28.9261,1.70493
6695,30.7251,1.70493
6696,32.524,1.70493
6697,34.3229,1.70493
6698,36.1219,1.70493
6699,37.9208,1.70493
6700,39.7197,1.70493
6701,41.5187,1.70493
6702,43.3176,1.70493
6703,45.1165,1.70493
6704,46.9155,1.70493
6705,48.7144,1.70493
6706,50.5133,1.70493
6707,52.3123,1.70493
6708,54.1112,1.70493
6709,55.9101,1.70493
6710,57.7091,1.70493
6711,59.508,1.70493
6712,61.3069,1.70493
6713,63.1059,1.70493
6714,64.9048,1.70493
6715,66.7037,1.70493
6716,68.5027,1.70493
6717,70.3016,1.70493
6718,72.1005,1.70493
6719,73.8995,1.70493
6720,75.6984,1.70493
6721,77.4973,1.70493
6722,79.2962,1.70493
6723,81.0952,1.70493
6724,82.8941,1.70493
6725,84.693,1.70493
6726,86.492,1.70493
6727,88.2909,1.70493
6728,90.0898,1.70493
6729,91.8888,1.70493
6730,93.6877,1.70493
6731,95.4866,1.70493
6732,97.2856,1.70493
6733,99.0845,1.70493
6734,100.883,1.70493
6735,102.682,1.70493
6736,104.481,1.70493
6737,106.28,1.70493
6738,108.079,1.70493
6739,109.878,1.70493
6740,111.677,1.70493
6741,113.476,1.70493
6742,115.275,1.70493
6743,117.074,1.70493
6744,118.873,1.70493
6745,120.672,1.70493
6746,122.471,1.70493
6747,124.27,1.70493
6748,126.068,1.70493
6749,127.867,1.70493
6750,129.666,1.70493
6751,131.465,1.70493
6752,133.264,1.70493
6753,135.063,1.70493
6754,136.862,1.70493
6755,138.661,1.70493
6756,140.46,1.70493
6757,142.259,1.70493
6758,144.058,1.70493
6759,145.857,1.70493
6760,147.656,1.70493
6761,149.455,1.70493
6762,151.254,1.70493
6763,153.052,1.70493
6764,154.851,1.70493
6765,156.65,1.70493
6766,158.449,1.70493
6767,160.248,1.70493
6768,162.047,1.70493
6769,163.846,1.70493
6770,165.645,1.70493
6771,167.444,1.70493
6772,169.243,1.70493
6773,171.042,1.70493
6774,172.841,1.70493
6775,174.64,1.70493
6776,176.439,1.70493
6777,178.238,1.70493
6778,180.036,1.70493
6779,-179.75,3.50307
6780,-177.948,3.50307
6781,-176.147,3.50307
6782,-174.345,3.50307
6783,-172.544,3.50307
6784,-170.742,3.50307
6785,-168.941,3.50307
6786,-167.139,3.50307
6787,-165.338,3.50307
6788,-163.536,3.50307
6789,-161.735,3.50307
6790,-159.933,3.50307
6791,-158.132,3.50307
6792,-156.33,3.50307
6793,-154.529,3.50307
6794,-152.727,3.50307
6795,-150.926,3.50307
6796,-149.124,3.50307
6797,-147.323,3.50307
6798,-145.521,3.50307
6799,-143.72,3.50307
6800,-141.918,3.50307
6801,-140.117,3.50307
6802,-138.315,3.50307
6803,-136.514,3.50307
6804,-134.712,3.50307
6805,-132.911,3.50307
6806,-131.109,3.50307
6807,-129.308,3.50307
6808,-127.506,3.50307
6809,-125.705,3.50307
6810,-123.903,3.50307
6811,-122.102,3.50307
6812,-120.3,3.50307
6813,-118.499,3.50307
6814,-116.697,3.50307
6815,-114.896,3.50307
6816,-113.094,3.50307
6817,-111.293,3.50307
6818,-109.491,3.50307
6819,-107.69,3.50307
6820,-105.888,3.50307
6821,-104.087,3.50307
6822,-102.285,3.50307
6823,-100.484,3.50307
6824,-98.6824,3.50307
6825,-96.8809,3.50307
6826,-95.0794,3.50307
6827,-93.2779,3.50307
6828,-91.4764,3.50307
6829,-89.6749,3.50307
6830,-87.8734,3.50307
6831,-86.0719,3.50307
6832,-84.2704,3.50307
6833,-82.4689,3.50307
6834,-80.6674,3.50307
6835,-78.8659,3.50307
6836,-77.0644,3.50307
6837,-75.2629,3.50307
6838,-73.4614,3.50307
6839,-71.6599,3.50307
6840,-69.8584,3.50307
6841,-68.0569,3.50307
6842,-66.2554,3.50307
6843,-64.4539,3.50307
6844,-62.6524,3.50307
6845,-60.8509,3.50307
6846,-59.0494,3.50307
6847,-57.2479,3.50307
6848,-55.4464,3.50307
6849,-53.6449,3.50307
6850,-51.8434,3.50307
6851,-50.0419,3.50307
6852,-48.2404,3.50307
6853,-46.4389,3.50307
6854,-44.6373,3.50307
6855,-42.8358,3.50307
6856,-41.0343,3.50307
6857,-39.2328,3.50307
6858,-37.4313,3.50307
6859,-35.6298,3.50307
6860,-33.8283,3.50307
6861,-32.0268,3.50307
6862,-30.2253,3.50307
6863,-28.4238,3.50307
6864,-26.6223,3.50307
6865,-24.8208,3.50307
6866,-23.0193,3.50307
6867,-21.2178,3.50307
6868,-19.4163,3.50307
6869,-17.6148,3.50307
6870,-15.8133,3.50307
6871,-14.0118,3.50307
6872,-12.2103,3.50307
6873,-10.4088,3.50307
6874,-8.60731,3.50307
6875,-6.80581,3.50307
6876,-5.00431,3.50307
6877,-3.2028,3.50307
6878,-1.4013,3.50307
6879,0.400201,3.50307
6880,2.2017,3.50307
6881,4.0032,3.50307
6882,5.80471,3.50307
6883,7.60621,3.50307
6884,9.40771,3.50307
6885,11.2092,3.50307
6886,13.0107,3.50307
6887,14.8122,3.50307
6888,16.6137,3.50307
6889,18.4152,3.50307
6890,20.2167,3.50307
6891,22.0182,3.50307
6892,23.8197,3.50307
6893,25.6212,3.50307
6894,27.4227,3.50307
6895,29.2242,3.50307
6896,31.0257,3.50307
6897,32.8272,3.50307
6898,34.6287,3.50307
6899,36.4302,3.50307
6900,38.2317,3.50307
6901,40.0332,3.50307
6902,41.8347,3.50307
6903,43.6362,3.50307
6904,45.4378,3.50307
6905,47.2393,3.50307
6906,49.0408,3.50307
6907,50.8423,3.50307
6908,52.6438,3.50307
6909,54.4453,3.50307
6910,56.2468,3.50307
6911,58.0483,3.50307
6912,59.8498,3.50307
6913,61.6513,3.50307
6914,63.4528,3.50307
6915,65.2543,3.50307
6916,67.0558,3.50307
6917,68.8573,3.50307
6918,70.6588,3.50307
6919,72.4603,3.50307
6920,74.2618,3.50307
6921,76.0633,3.50307
6922,77.8648,3.50307
6923,79.6663,3.50307
6924,81.4678,3.50307
6925,83.2693,3.50307
6926,85.0708,3.50307
6927,86.8723,3.50307
6928,88.6738,3.50307
6929,90.4753,3.50307
6930,92.2768,3.50307
6931,94.0783,3.50307
6932,95.8798,3.50307
6933,97.6813,3.50307
6934,99.4828,3.50307
6935,101.284,3.50307
6936,103.086,3.50307
6937,104.887,3.50307
6938,106.689,3.50307
6939,108.49,3.50307
6940,110.292,3.50307
6941,112.093,3.50307
6942,113.895,3.50307
6943,115.696,3.50307
6944,117.498,3.50307
6945,119.299,3.50307
6946,121.101,3.50307
6947,122.902,3.50307
6948,124.704,3.50307
6949,126.505,3.50307
6950,128.307,3.50307
6951,130.108,3.50307
6952,131.91,3.50307
6953,133.711,3.50307
6954,135.513,3.50307
6955,137.314,3.50307
6956,139.116,3.50307
6957,140.917,3.50307
6958,142.719,3.50307
6959,144.52,3.50307
6960,146.322,3.50307
6961,148.123,3.50307
6962,149.925,3.50307
6963,151.726,3.50307
6964,153.528,3.50307
6965,155.329,3.50307
6966,157.131,3.50307
6967,158.932,3.50307
6968,160.734,3.50307
6969,162.535,3.50307
6970,164.337,3.50307
6971,166.138,3.50307
6972,167.94,3.50307
6973,169.741,3.50307
6974,171.543,3.50307
6975,173.344,3.50307
6976,175.146,3.50307
6977,176.947,3.50307
6978,178.749,3.50307
6979,180.55,3.50307
6980,-179.75,5.3012
6981,-177.944,5.3012
6982,-176.138,5.3012
6983,-174.332,5.3012
6984,-172.527,5.3012
6985,-170.721,5.3012
6986,-168.915,5.3012
6987,-167.109,5.3012
6988,-165.303,5.3012
6989,-163.497,5.3012
6990,-161.691,5.3012
6991,-159.886,5.3012
6992,-158.08,5.3012
6993,-156.274,5.3012
6994,-154.468,5.3012
6995,-152.662,5.3012
6996,-150.856,5.3012
6997,-149.05,5.3012
6998,-147.245,5.3012
6999,-145.439,5.3012
7000,-143.633,5.3012
7001,-141.827,5.3012
7002,-140.021,5.3012
7003,-138.215,5.3012
7004,-136.409,5.3012
7005,-134.603,5.3012
7006,-132.798,5.3012
7007,-130.992,5.3012
7008,-129.186,5.3012
7009,-127.38,5.3012
7010,-125.574,5.3012
7011,-123.768,5.3012
7012,-121.962,5.3012
7013,-120.157,5.3012
7014,-118.351,5.3012
7015,-116.545,5.3012
7016,-114.739,5.3012
7017,-112.933,5.3012
7018,-111.127,5.3012
7019,-109.321,5.3012
7020,-107.516,5.3012
7021,-105.71,5.3012
7022,-103.904,5.3012
7023,-102.098,5.3012
7024,-100.292,5.3012
7025,-98.4863,5.3012
7026,-96.6804,5.3012
7027,-94.8746,5.3012
7028,-93.0687,5.3012
7029,-91.2629,5.3012
7030,-89.457,5.3012
7031,-87.6511,5.3012
7032,-85.8453,5.3012
7033,-84.0394,5.3012
7034,-82.2336,5.3012
7035,-80.4277,5.3012
7036,-78.6218,5.3012
7037,-76.816,5.3012
7038,-75.0101,5.3012
7039,-73.2043,5.3012
7040,-71.3984,5.3012
7041,-69.5925,5.3012
7042,-67.7867,5.3012
7043,-65.9808,5.3012
7044,-64.1749,5.3012
7045,-62.3691,5.3012
7046,-60.5632,5.3012
7047,-58.7574,5.3012
7048,-56.9515,5.3012
7049,-55.1456,5.3012
7050,-53.3398,5.3012
7051,-51.5339,5.3012
7052,-49.7281,5.3012
7053,-47.9222,5.3012
7054,-46.1163,5.3012
7055,-44.3105,5.3012
7056,-42.5046,5.3012
7057,-40.6988,5.3012
7058,-38.8929,5.3012
7059,-37.087,5.3012
7060,-35.2812,5.3012
7061,-33.4753,5.3012
7062,-31.6695,5.3012
7063,-29.8636,5.3012
7064,-28.0577,5.3012
7065,-26.2519,5.3012
7066,-24.446,5.3012
7067,-22.6402,5.3012
7068,-20.8343,5.3012
7069,-19.0284,5.3012
7070,-17.2226,5.3012
7071,-15.4167,5.3012
7072,-13.6109,5.3012
7073,-11.805,5.3012
7074,-9.99914,5.3012
7075,-8.19328,5.3012
7076,-6.38742,5.3012
7077,-4.58156,5.3012
7078,-2.7757,5.3012
7079,-0.969844,5.3012
7080,0.836016,5.3012
7081,2.64188,5.3012
7082,4.44774,5.3012
7083,6.2536,5.3012
7084,8.05946,5.3012
7085,9.86532,5.3012
7086,11.6712,5.3012
7087,13.477,5.3012
7088,15.2829,5.3012
7089,17.0888,5.3012
7090,18.8946,5.3012
7091,20.7005,5.3012
7092,22.5063,5.3012
7093,24.3122,5.3012
7094,26.1181,5.3012
7095,27.9239,5.3012
7096,29.7298,5.3012
7097,31.5356,5.3012
7098,33.3415,5.3012
7099,35.1474,5.3012
7100,36.9532,5.3012
7101,38.7591,5.3012
7102,40.5649,5.3012
7103,42.3708,5.3012
7104,44.1767,5.3012
7105,45.9825,5.3012
7106,47.7884,5.3012
7107,49.5942,5.3012
7108,51.4001,5.3012
7109,53.206,5.3012
7110,55.0118,5.3012
7111,56.8177,5.3012
7112,58.6235,5.3012
7113,60.4294,5.3012
7114,62.2353,5.3012
7115,64.0411,5.3012
7116,65.847,5.3012
7117,67.6528,5.3012
7118,69.4587,5.3012
7119,71.2646,5.3012
7120,73.0704,5.3012
7121,74.8763,5.3012
7122,76.6821,5.3012
7123,78.488,5.3012
7124,80.2939,5.3012
7125,82.0997,5.3012
7126,83.9056,5.3012
7127,85.7114,5.3012
7128,87.5173,5.3012
7129,89.3232,5.3012
7130,91.129,5.3012
7131,92.9349,5.3012
7132,94.7407,5.3012
7133,96.5466,5.3012
7134,98.3525,5.3012
7135,100.158,5.3012
7136,101.964,5.3012
7137,103.77,5.3012
7138,105.576,5.3012
7139,107.382,5.3012
7140,109.188,5.3012
7141,110.993,5.3012
7142,112.799,5.3012
7143,114.605,5.3012
7144,116.411,5.3012
7145,118.217,5.3012
7146,120.023,5.3012
7147,121.829,5.3012
7148,123.635,5.3012
7149,125.44,5.3012
7150,127.246,5.3012
7151,129.052,5.3012
7152,130.858,5.3012
7153,132.664,5.3012
7154,134.47,5.3012
7155,136.276,5.3012
7156,138.081,5.3012
7157,139.887,5.3012
7158,141.693,5.3012
7159,143.499,5.3012
7160,145.305,5.3012
7161,147.111,5.3012
7162,148.917,5.3012
7163,150.722,5.3012
7164,152.528,5.3012
7165,154.334,5.3012
7166,156.14,5.3012
7167,157.946,5.3012
7168,159.752,5.3012
7169,161.558,5.3012
7170,163.363,5.3012
7171,165.169,5.3012
7172,166.975,5.3012
7173,168.781,5.3012
7174,170.587,5.3012
7175,172.393,5.3012
7176,174.199,5.3012
7177,176.004,5.3012
7178,177.81,5.3012
7179,179.616,5.3012
7180,181.422,5.3012
7181,-179.75,7.09934
7182,-177.938,7.09934
7183,-176.126,7.09934
7184,-174.314,7.09934
7185,-172.502,7.09934
7186,-170.69,7.09934
7187,-168.878,7.09934
7188,-167.066,7.09934
7189,-165.254,7.09934
7190,-163.442,7.09934
7191,-161.63,7.09934
7192,-159.818,7.09934
7193,-158.006,7.09934
7194,-156.194,7.09934
7195,-154.382,7.09934
7196,-152.57,7.09934
7197,-150.758,7.09934
7198,-148.946,7.09934
7199,-147.133,7.09934
7200,-145.321,7.09934
7201,-143.509,7.09934
7202,-141.697,7.09934
7203,-139.885,7.09934
7204,-138.073,7.09934
7205,-136.261,7.09934
7206,-134.449,7.09934
7207,-132.637,7.09934
7208,-130.825,7.09934
7209,-129.013,7.09934
7210,-127.201,7.09934
7211,-125.389,7.09934
7212,-123.577,7.09934
7213,-121.765,7.09934
7214,-119.953,7.09934
7215,-118.141,7.09934
7216,-116.329,7.09934
7217,-114.517,7.09934
7218,-112.705,7.09934
7219,-110.893,7.09934
7220,-109.081,7.09934
7221,-107.269,7.09934
7222,-105.457,7.09934
7223,-103.645,7.09934
7224,-101.833,7.09934
7225,-100.021,7.09934
7226,-98.2087,7.09934
7227,-96.3967,7.09934
7228,-94.5847,7.09934
7229,-92.7726,7.09934
7230,-90.9606,7.09934
7231,-89.1486,7.09934
7232,-87.3366,7.09934
7233,-85.5245,7.09934
7234,-83.7125,7.09934
7235,-81.9005,7.09934
7236,-80.0884,7.09934
7237,-78.2764,7.09934
7238,-76.4644,7.09934
7239,-74.6524,7.09934
7240,-72.8403,7.09934
7241,-71.0283,7.09934
7242,-69.2163,7.09934
7243,-67.4042,7.09934
7244,-65.5922,7.09934
7245,-63.7802,7.09934
7246,-61.9682,7.09934
7247,-60.1561,7.09934
7248,-58.3441,7.09934
7249,-56.5321,7.09934
7250,-54.72,7.09934
7251,-52.908,7.09934
7252,-51.096,7.09934
7253,-49.284,7.09934
7254,-47.4719,7.09934
7255,-45.6599,7.09934
7256,-43.8479,7.09934
7257,-42.0358,7.09934
7258,-40.2238,7.09934
7259,-38.4118,7.09934
7260,-36.5998,7.09934
7261,-34.7877,7.09934
7262,-32.9757,7.09934
7263,-31.1637,7.09934
7264,-29.3516,7.09934
7265,-27.5396,7.09934
7266,-25.7276,7.09934
7267,-23.9156,7.09934
7268,-22.1035,7.09934
7269,-20.2915,7.09934
7270,-18.4795,7.09934
7271,-16.6674,7.09934
7272,-14.8554,7.09934
7273,-13.0434,7.09934
7274,-11.2314,7.09934
7275,-9.41933,7.09934
7276,-7.6073,7.09934
7277,-5.79528,7.09934
7278,-3.98325,7.09934
7279,-2.17122,7.09934
7280,-0.359191,7.09934
7281,1.45284,7.09934
7282,3.26487,7.09934
7283,5.07689,7.09934
7284,6.88892,7.09934
7285,8.70095,7.09934
7286,10.513,7.09934
7287,12.325,7.09934
7288,14.137,7.09934
7289,15.9491,7.09934
7290,17.7611,7.09934
7291,19.5731,7.09934
7292,21.3851,7.09934
7293,23.1972,7.09934
7294,25.0092,7.09934
7295,26.8212,7.09934
7296,28.6333,7.09934
7297,30.4453,7.09934
7298,32.2573,7.09934
7299,34.0693,7.09934
7300,35.8814,7.09934
7301,37.6934,7.09934
7302,39.5054,7.09934
7303,41.3175,7.09934
7304,43.1295,7.09934
7305,44.9415,7.09934
7306,46.7535,7.09934
7307,48.5656,7.09934
7308,50.3776,7.09934
7309,52.1896,7.09934
7310,54.0017,7.09934
7311,55.8137,7.09934
7312,57.6257,7.09934
7313,59.4377,7.09934
7314,61.2498,7.09934
7315,63.0618,7.09934
7316,64.8738,7.09934
7317,66.6859,7.09934
7318,68.4979,7.09934
7319,70.3099,7.09934
7320,72.1219,7.09934
7321,73.934,7.09934
7322,75.746,7.09934
7323,77.558,7.09934
7324,79.3701,7.09934
7325,81.1821,7.09934
7326,82.9941,7.09934
7327,84.8061,7.09934
7328,86.6182,7.09934
7329,88.4302,7.09934
7330,90.2422,7.09934
7331,92.0543,7.09934
7332,93.8663,7.09934
7333,95.6783,7.09934
7334,97.4903,7.09934
7335,99.3024,7.09934
7336,101.114,7.09934
7337,102.926,7.09934
7338,104.738,7.09934
7339,106.55,7.09934
7340,108.363,7.09934
7341,110.175,7.09934
7342,111.987,7.09934
7343,113.799,7.09934
7344,115.611,7.09934
7345,117.423,7.09934
7346,119.235,7.09934
7347,121.047,7.09934
7348,122.859,7.09934
7349,124.671,7.09934
7350,126.483,7.09934
7351,128.295,7.09934
7352,130.107,7.09934
7353,131.919,7.09934
7354,133.731,7.09934
7355,135.543,7.09934
7356,137.355,7.09934
7357,139.167,7.09934
7358,140.979,7.09934
7359,142.791,7.09934
7360,144.603,7.09934
7361,146.415,7.09934
7362,148.227,7.09934
7363,150.039,7.09934
7364,151.851,7.09934
7365,153.663,7.09934
7366,155.475,7.09934
7367,157.287,7.09934
7368,159.099,7.09934
7369,160.911,7.09934
7370,162.723,7.09934
7371,164.535,7.09934
7372,166.347,7.09934
7373,168.159,7.09934
7374,169.971,7.09934
7375,171.784,7.09934
7376,173.596,7.09934
7377,175.408,7.09934
7378,177.22,7.09934
7379,179.032,7.09934
7380,180.844,7.09934
7381,-179.75,8.89747
7382,-177.93,8.89747
7383,-176.11,8.89747
7384,-174.29,8.89747
7385,-172.47,8.89747
7386,-170.65,8.89747
7387,-168.83,8.89747
7388,-167.01,8.89747
7389,-165.19,8.89747
7390,-163.37,8.89747
7391,-161.55,8.89747
7392,-159.73,8.89747
7393,-157.91,8.89747
7394,-156.09,8.89747
7395,-154.269,8.89747
7396,-152.449,8.89747
7397,-150.629,8.89747
7398,-148.809,8.89747
7399,-146.989,8.89747
7400,-145.169,8.89747
7401,-143.349,8.89747
7402,-141.529,8.89747
7403,-139.709,8.89747
7404,-137.889,8.89747
7405,-136.069,8.89747
7406,-134.249,8.89747
7407,-132.429,8.89747
7408,-130.609,8.89747
7409,-128.789,8.89747
7410,-126.969,8.89747
7411,-125.149,8.89747
7412,-123.329,8.89747
7413,-121.509,8.89747
7414,-119.689,8.89747
7415,-117.869,8.89747
7416,-116.049,8.89747
7417,-114.229,8.89747
7418,-112.409,8.89747
7419,-110.589,8.89747
7420,-108.769,8.89747
7421,-106.949,8.89747
7422,-105.128,8.89747
7423,-103.308,8.89747
7424,-101.488,8.89747
7425,-99.6684,8.89747
7426,-97.8483,8.89747
7427,-96.0283,8.89747
7428,-94.2082,8.89747
7429,-92.3882,8.89747
7430,-90.5682,8.89747
7431,-88.7481,8.89747
7432,-86.9281,8.89747
7433,-85.1081,8.89747
7434,-83.288,8.89747
7435,-81.468,8.89747
7436,-79.6479,8.89747
7437,-77.8279,8.89747
7438,-76.0079,8.89747
7439,-74.1878,8.89747
7440,-72.3678,8.89747
7441,-70.5478,8.89747
7442,-68.7277,8.89747
7443,-66.9077,8.89747
7444,-65.0876,8.89747
7445,-63.2676,8.89747
7446,-61.4476,8.89747
7447,-59.6275,8.89747
7448,-57.8075,8.89747
7449,-55.9875,8.89747
7450,-54.1674,8.89747
7451,-52.3474,8.89747
7452,-50.5273,8.89747
7453,-48.7073,8.89747
7454,-46.8873,8.89747
7455,-45.0672,8.89747
7456,-43.2472,8.89747
7457,-41.4272,8.89747
7458,-39.6071,8.89747
7459,-37.7871,8.89747
7460,-35.967,8.89747
7461,-34.147,8.89747
7462,-32.327,8.89747
7463,-30.5069,8.89747
7464,-28.6869,8.89747
7465,-26.8669,8.89747
7466,-25.0468,8.89747
7467,-23.2268,8.89747
7468,-21.4067,8.89747
7469,-19.5867,8.89747
7470,-17.7667,8.89747
7471,-15.9466,8.89747
7472,-14.1266,8.89747
7473,-12.3066,8.89747
7474,-10.4865,8.89747
7475,-8.66648,8.89747
7476,-6.84644,8.89747
7477,-5.0264,8.89747
7478,-3.20636,8.89747
7479,-1.38633,8.89747
7480,0.433712,8.89747
7481,2.25375,8.89747
7482,4.07379,8.89747
7483,5.89382,8.89747
7484,7.71386,8.89747
7485,9.5339,8.89747
7486,11.3539,8.89747
7487,13.174,8.89747
7488,14.994,8.89747
7489,16.814,8.89747
7490,18.6341,8.89747
7491,20.4541,8.89747
7492,22.2742,8.89747
7493,24.0942,8.89747
7494,25.9142,8.89747
7495,27.7343,8.89747
7496,29.5543,8.89747
7497,31.3743,8.89747
7498,33.1944,8.89747
7499,35.0144,8.89747
7500,36.8345,8.89747
7501,38.6545,8.89747
7502,40.4745,8.89747
7503,42.2946,8.89747
7504,44.1146,8.89747
7505,45.9346,8.89747
7506,47.7547,8.89747
7507,49.5747,8.89747
7508,51.3948,8.89747
7509,53.2148,8.89747
7510,55.0348,8.89747
7511,56.8549,8.89747
7512,58.6749,8.89747
7513,60.4949,8.89747
7514,62.315,8.89747
7515,64.135,8.89747
7516,65.9551,8.89747
7517,67.7751,8.89747
7518,69.5951,8.89747
7519,71.4152,8.89747
7520,73.2352,8.89747
7521,75.0552,8.89747
7522,76.8753,8.89747
7523,78.6953,8.89747
7524,80.5154,8.89747
7525,82.3354,8.89747
7526,84.1554,8.89747
7527,85.9755,8.89747
7528,87.7955,8.89747
7529,89.6155,8.89747
7530,91.4356,8.89747
7531,93.2556,8.89747
7532,95.0757,8.89747
7533,96.8957,8.89747
7534,98.7157,8.89747
7535,100.536,8.89747
7536,102.356,8.89747
7537,104.176,8.89747
7538,105.996,8.89747
7539,107.816,8.89747
7540,109.636,8.89747
7541,111.456,8.89747
7542,113.276,8.89747
7543,115.096,8.89747
7544,116.916,8.89747
7545,118.736,8.89747
7546,120.556,8.89747
7547,122.376,8.89747
7548,124.196,8.89747
7549,126.016,8.89747
7550,127.836,8.89747
7551,129.656,8.89747
7552,131.476,8.89747
7553,133.296,8.89747
7554,135.116,8.89747
7555,136.937,8.89747
7556,138.757,8.89747
7557,140.577,8.89747
7558,142.397,8.89747
7559,144.217,8.89747
7560,146.037,8.89747
7561,147.857,8.89747
7562,149.677,8.89747
7563,151.497,8.89747
7564,153.317,8.89747
7565,155.137,8.89747
7566,156.957,8.89747
7567,158.777,8.89747
7568,160.597,8.89747
7569,162.417,8.89747
7570,164.237,8.89747
7571,166.057,8.89747
7572,167.877,8.89747
7573,169.697,8.89747
7574,171.517,8.89747
7575,173.337,8.89747
7576,175.157,8.89747
7577,176.977,8.89747
7578,178.797,8.89747
7579,180.617,8.89747
7580,-179.75,10.6956
7581,-177.92,10.6956
7582,-176.09,10.6956
7583,-174.26,10.6956
7584,-172.43,10.6956
7585,-170.6,10.6956
7586,-168.77,10.6956
7587,-166.941,10.6956
7588,-165.111,10.6956
7589,-163.281,10.6956
7590,-161.451,10.6956
7591,-159.621,10.6956
7592,-157.791,10.6956
7593,-155.961,10.6956
7594,-154.131,10.6956
7595,-152.301,10.6956
7596,-150.471,10.6956
7597,-148.641,10.6956
7598,-146.811,10.6956
7599,-144.981,10.6956
7600,-143.151,10.6956
7601,-141.322,10.6956
7602,-139.492,10.6956
7603,-137.662,10.6956
7604,-135.832,10.6956
7605,-134.002,10.6956
7606,-132.172,10.6956
7607,-130.342,10.6956
7608,-128.512,10.6956
7609,-126.682,10.6956
7610,-124.852,10.6956
7611,-123.022,10.6956
7612,-121.192,10.6956
7613,-119.362,10.6956
7614,-117.532,10.6956
7615,-115.703,10.6956
7616,-113.873,10.6956
7617,-112.043,10.6956
7618,-110.213,10.6956
7619,-108.383,10.6956
7620,-106.553,10.6956
7621,-104.723,10.6956
7622,-102.893,10.6956
7623,-101.063,10.6956
7624,-99.2332,10.6956
7625,-97.4032,10.6956
7626,-95.5733,10.6956
7627,-93.7434,10.6956
7628,-91.9135,10.6956
7629,-90.0835,10.6956
7630,-88.2536,10.6956
7631,-86.4237,10.6956
7632,-84.5937,10.6956
7633,-82.7638,10.6956
7634,-80.9339,10.6956
7635,-79.104,10.6956
7636,-77.274,10.6956
7637,-75.4441,10.6956
7638,-73.6142,10.6956
7639,-71.7843,10.6956
7640,-69.9543,10.6956
7641,-68.1244,10.6956
7642,-66.2945,10.6956
7643,-64.4645,10.6956
7644,-62.6346,10.6956
